año,empresa,establecimiento,rubro,region,provincia,comuna,latitud,longitud,tipo_fuente,combustible_primario,contaminante,cantidad_toneladas
2020.0,COMUNIDAD CONDOMINIO EL BOSQUE,COMUNIDAD CONDOMINIO EL BOSQUE,Otras actividades,Araucanía,Cautín,Pucón,-39.26890586,-71.97474868,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003140411"
2020.0,COMERCIALIZADORA NOVAVERDE S.A.,FUNDO SANTA MARTA LONGOTOMA,Otras industrias manufactureras,Valparaíso,Petorca,La Ligua,-32.30499152,-71.22192867,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 5,"MP2,5","0,003138754"
2020.0,AGUAS MAGALLANES S.A.,GERENCIA REGIONAL,"Captación, tratamiento y distribución de agua",Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,-53.15890143,-70.91448625,Caldera Agua Caliente,Gas Natural,MP10,"0,003164883"
2020.0,EDIFICIO MATTA,COMUNIDAD EDIFICIO MATTA,Otras actividades,Metropolitana,Santiago,Santiago,-33.4587114,-70.6469833,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"0,003136191"
2020.0,COMUNIDAD EDIFICIO ALSACIA N 66,EDIFICIO ALSACIA 66,Otras actividades,Metropolitana,Santiago,Las Condes,-33.4143752,-70.59001601,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"0,003131991"
2020.0,ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA,LIDER NOS,Comercio minorista,Metropolitana,Maipo,San Bernardo,-33.62920964,-70.71343038,Horno de Panadería,Gas Natural,MP10,"0,0031437"
2020.0,NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS SA,NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS S .A,Otras actividades,Metropolitana,Santiago,Las Condes,-33.42497129,-70.55016802,Caldera Agua Caliente,Gas Natural,"MP2,5","0,00313195"
2020.0,CERVECERIA AUSTRAL S A,CERVECERIA AUSTRAL S.A.,Otras industrias manufactureras,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,-53.15520855,-70.91490522,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,MP10,"0,003142151"
2020.0,NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS SA,NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS S .A,Otras actividades,Metropolitana,Santiago,Las Condes,-33.42497129,-70.55016802,Caldera Agua Caliente,Gas Natural,"MP2,5","0,00313195"
2020.0,COMUNIDAD CONDOMINIO EL BOSQUE,COMUNIDAD CONDOMINIO EL BOSQUE,Otras actividades,Araucanía,Cautín,Pucón,-39.26890586,-71.97474868,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,003140411"
2020.0,NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS SA,NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS S .A,Otras actividades,Metropolitana,Santiago,Las Condes,-33.42497129,-70.55016802,Caldera Agua Caliente,Gas Natural,"MP2,5","0,00313195"
2020.0,FORESTAL ARAUCO S.A.,CAMPAMENTO CANGREJILLOS,Industria de la madera y silvicultura,Biobío,Concepción,Florida,-36.87856215,-72.805697,Caldera Agua Caliente,Petróleo N 2 (Diesel),MP10,"0,003137056"
2020.0,INDUSTRIAS CAMPO LINDO S.A.,INDUSTRIAS CAMPO-LINDO S.A.,Otras industrias manufactureras,Metropolitana,Chacabuco,Colina,-33.30146636,-70.70936551,Horno de Panadería,Gas Licuado de Petróleo,"MP2,5","0,003126816"
2020.0,NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS SA,NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS S .A,Otras actividades,Metropolitana,Santiago,Las Condes,-33.42497129,-70.55016802,Caldera Agua Caliente,Gas Natural,MP10,"0,00313195"
2020.0,VINICOLA PATACON SPA,VINICOLA PATACON,Otras industrias manufactureras,Maule,Curicó,Molina,-35.07894998,-71.25973956,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,00312659"
2020.0,NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS SA,NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS S .A,Otras actividades,Metropolitana,Santiago,Las Condes,-33.42497129,-70.55016802,Caldera Agua Caliente,Gas Natural,MP10,"0,00313195"
2020.0,CENTRO CLINICO MILITAR VALDIVIA,CENTRO CLINICO MILITAR VALDIVIA,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.82387166,-73.23219093,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,00312455"
2020.0,NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS SA,NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS S .A,Otras actividades,Metropolitana,Santiago,Las Condes,-33.42497129,-70.55016802,Caldera Agua Caliente,Gas Natural,MP10,"0,00313195"
2020.0,FRIGORIFICO CAMER LIMITADA,SOC.AGRIC.Y GANAD.MARIO NEBIOLO Y CIA.LT,Otras industrias manufactureras,Metropolitana,Maipo,San Bernardo,-33.5632139,-70.69724948,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,"MP2,5","0,003122904"
2020.0,EMPRESA NACIONAL DEL PETROLEO,SOMBRERO,Minería,Magallanes y de la Antártica Chilena,Tierra del Fuego,Primavera,-52.77351054,-69.28871516,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,Dióxido de azufre (SO2),"0,003120294"
2020.0,AGROINDUSTRIAL SURFRUT LTDA,AGROINDUSTRIAL SURFRUT LTDA,Otras industrias manufactureras,Maule,Curicó,Romeral,-34.9607009,-71.12234081,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"0,003119715"
2020.0,EMPRESA NACIONAL DEL PETROLEO,SOMBRERO,Minería,Magallanes y de la Antártica Chilena,Tierra del Fuego,Primavera,-52.77351054,-69.28871516,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,Dióxido de azufre (SO2),"0,00311865"
2020.0,INDUSTRIAS CAMPO LINDO S.A.,INDUSTRIAS CAMPO-LINDO S.A.,Otras industrias manufactureras,Metropolitana,Chacabuco,Colina,-33.30146636,-70.70936551,Horno de Panadería,Gas Licuado de Petróleo,MP10,"0,003126816"
2020.0,CAMANCHACA S.A.,CAMANCHACA PESCA NORTE,Otras industrias manufactureras,Tarapacá,Iquique,Iquique,-20.20302029,-70.15930052,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"0,003116275"
2020.0,VINICOLA PATACON SPA,VINICOLA PATACON,Otras industrias manufactureras,Maule,Curicó,Molina,-35.07894998,-71.25973956,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,00312659"
2020.0,COMUNIDAD CONDOMINIO EL BOSQUE,COMUNIDAD CONDOMINIO EL BOSQUE,Otras actividades,Araucanía,Cautín,Pucón,-39.26890586,-71.97474868,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003115487"
2020.0,CENTRO CLINICO MILITAR VALDIVIA,CENTRO CLINICO MILITAR VALDIVIA,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.82387166,-73.23219093,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,00312455"
2020.0,LIVING ACALIS SPA,RESIDENCIA COVENTRY,Otras actividades,Metropolitana,Santiago,Ñuñoa,-33.44737984,-70.5810544,Caldera Agua Caliente,Gas Natural,"MP2,5","0,003115335"
2020.0,MINISTERIO PUBLICO,FISCALIA LOCAL DE PUERTO AYSEN,Otras actividades,Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Aysén,-45.404919,-72.700546,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","0,003109981"
2020.0,COMUNIDAD EDIFICIO HOLANDA BUSTOS,COMUNIDAD EDIFICO HOLANDA BUSTOS,Otras actividades,Metropolitana,Santiago,Providencia,-33.43860848,-70.59836418,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"0,003105682"
2020.0,COMUNIDAD EDIFICIO EL DANTE 4200,COMUN. EDIF. EL DANTE,Otras actividades,Metropolitana,Santiago,Las Condes,-33.4117673,-70.58873184,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"0,003105682"
2020.0,COMUNIDAD EDIFICIO EL DANTE 4200,COMUN. EDIF. EL DANTE,Otras actividades,Metropolitana,Santiago,Las Condes,-33.4117673,-70.58873184,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"0,003105682"
2020.0,PANIFICADORA LA PLAZA LTDA,PANADERIA LA PLAZA,Otras industrias manufactureras,Metropolitana,Santiago,Renca,-33.40349959,-70.70670579,Horno de Panadería,Petróleo N 2 (Diesel),"MP2,5","0,003099225"
2020.0,FRIGORIFICO CAMER LIMITADA,SOC.AGRIC.Y GANAD.MARIO NEBIOLO Y CIA.LT,Otras industrias manufactureras,Metropolitana,Maipo,San Bernardo,-33.5632139,-70.69724948,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,MP10,"0,003122904"
2020.0,LIVING ACALIS SPA,RESIDENCIA COVENTRY,Otras actividades,Metropolitana,Santiago,Ñuñoa,-33.44737984,-70.5810544,Caldera Agua Caliente,Gas Natural,"MP2,5","0,003097074"
2020.0,MANUFACTURAS TEXTILES M T N LIMITADA,MANUFACTURAS TEXTILES MTN LTDA,Otras industrias manufactureras,Metropolitana,Santiago,Huechuraba,-33.36974487,-70.65066147,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,Dióxido de azufre (SO2),"0,003096059"
2020.0,UNIVERSIDAD DE LOS LAGOS,CASA CENTRAL ULAGOS,Otras actividades,Los Lagos,Osorno,Osorno,-40.57920017,-73.13245974,Caldera Agua Caliente,Petróleo N 2 (Diesel),MP10,"0,003116685"
2020.0,COMUNIDAD CONDOMINIO EL BOSQUE,COMUNIDAD CONDOMINIO EL BOSQUE,Otras actividades,Araucanía,Cautín,Pucón,-39.26890586,-71.97474868,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,003115487"
2020.0,ESMAX DISTRIBUCION SPA,PLANTA DE COMBUSTIBLES SAN VICENTE,Comercio mayorista,Biobío,Concepción,Talcahuano,-36.72630775,-73.12678884,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","0,003090839"
2020.0,SERVICIO DE SALUD CONCEPCION ARAUCO CONS,CONSULTORIO VICTOR MANUEL FERNANDEZ,Otras actividades,Biobío,Concepción,Concepción,-36.81682214,-73.03315317,Caldera Agua Caliente,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"0,003089724"
2020.0,PESQUERA BAHIA CALDERA S A,PESQUERA BAHIA CALDERA SA,Otras industrias manufactureras,Atacama,Copiapó,Caldera,-27.05203437,-70.80691132,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"0,003083995"
2020.0,PESQUERA BAHIA CALDERA S A,PESQUERA BAHIA CALDERA SA,Otras industrias manufactureras,Atacama,Copiapó,Caldera,-27.05203437,-70.80691132,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"0,003083995"
2020.0,PESQUERA BAHIA CALDERA S A,PESQUERA BAHIA CALDERA SA,Otras industrias manufactureras,Atacama,Copiapó,Caldera,-27.05203437,-70.80691132,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"0,003083995"
2020.0,HOTELERA DON VICENTE S A,HOTEL VICENTE COSTANERA,Otras actividades,Los Lagos,Llanquihue,Puerto Montt,-41.47290904,-72.94147972,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","0,003083425"
2020.0,LIVING ACALIS SPA,RESIDENCIA COVENTRY,Otras actividades,Metropolitana,Santiago,Ñuñoa,-33.44737984,-70.5810544,Caldera Agua Caliente,Gas Natural,MP10,"0,003115335"
2020.0,ABARROTES ECONOMICOS LIMITADA,SUPER BODEGA ACUENTA ANDALIEN,Comercio minorista,Biobío,Concepción,Concepción,-36.7927387,-73.03696317,Horno de Panadería,Gas Licuado de Petróleo,"MP2,5","0,0030815"
2020.0,LIVING ACALIS SPA,RESIDENCIA COVENTRY,Otras actividades,Metropolitana,Santiago,Ñuñoa,-33.44737984,-70.5810544,Caldera Agua Caliente,Gas Natural,MP10,"0,003097074"
2020.0,ABARROTES ECONOMICOS LIMITADA,SUPER BODEGA ACUENTA ANDALIEN,Comercio minorista,Biobío,Concepción,Concepción,-36.7927387,-73.03696317,Horno de Panadería,Gas Licuado de Petróleo,"MP2,5","0,0030815"
2020.0,BASF CHILE S A,BASF PLANTA CONCON,"Industria química, de plástico y caucho",Valparaíso,Valparaíso,Quintero,-32.91396244,-71.49705375,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,Dióxido de azufre (SO2),"0,003080264"
2020.0,COLEGIO SAGRADA FAMILIA DE PUERTO AISEN,COLEGIO SAGRADA FAMILIA,Otras actividades,Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Aysén,-45.40302559,-72.69431683,Caldera Agua Caliente,Petróleo N 2 (Diesel),MP10,"0,003092852"
2020.0,HOSPITAL INTERCULTURAL KALLVU LLANKA.-,HOSPITAL INTERCULTURAL KALLVU LLANKA,Otras actividades,Biobío,Arauco,Cañete,-37.78241946,-73.38605985,Caldera Agua Caliente,Petróleo N 2 (Diesel),MP10,"0,003091426"
2020.0,ABARROTES ECONOMICOS LIMITADA,SUPER BODEGA ACUENTA ANDALIEN,Comercio minorista,Biobío,Concepción,Concepción,-36.7927387,-73.03696317,Horno de Panadería,Gas Licuado de Petróleo,MP10,"0,0030815"
2020.0,ABARROTES ECONOMICOS LIMITADA,SUPER BODEGA ACUENTA ANDALIEN,Comercio minorista,Biobío,Concepción,Concepción,-36.7927387,-73.03696317,Horno de Panadería,Gas Licuado de Petróleo,MP10,"0,0030815"
2020.0,LATIN AMERICAN FOODS S.A.,LATIN AMERICAN FOODS S.A.,Otras industrias manufactureras,Metropolitana,Santiago,Renca,-33.40227893,-70.76557024,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,Dióxido de azufre (SO2),"0,003079597"
2020.0,KUDEN S A,ENJOY PUCON HOTEL Y CASINO,Otras actividades,Araucanía,Cautín,Pucón,-39.27225549,-71.97762564,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","0,003077312"
2020.0,ELECTROGAS S A,PLANT GATE QUILLOTA,Otras actividades,Valparaíso,Quillota,Quillota,-32.93617655,-71.31663095,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"0,003076458"
2020.0,BANCO DEL ESTADO DE CHILE,BANCO DEL ESTADO DE CHILE - SUCURSAL CUNCO,Otras actividades,Araucanía,Cautín,Cunco,-38.93190421,-72.0325066,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","0,00306884"
2020.0,MINISTERIO PUBLICO,FISCALIA LOCAL DE VALDIVIA,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.83823098,-73.2297308,Caldera Agua Caliente,Petróleo N 2 (Diesel),MP10,"0,003080019"
2020.0,ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA,LIDER BIO BIO,Comercio minorista,Biobío,Concepción,Hualpén,-36.79479924,-73.06867145,Horno de Panadería,Gas Natural,"MP2,5","0,003067856"
2020.0,SUPERMERCADO ELTIT LIMITADA,SUPERMERCADO ELTIT,Comercio minorista,Araucanía,Cautín,Pucón,-39.27627063,-71.97561673,Horno de Panadería,Petróleo N 2 (Diesel),MP10,"0,003080019"
2020.0,ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA,LIDER BIO BIO,Comercio minorista,Biobío,Concepción,Hualpén,-36.79479924,-73.06867145,Horno de Panadería,Gas Natural,"MP2,5","0,003067856"
2020.0,SUPERMERCADO ELTIT LIMITADA,SUPERMERCADO ELTIT,Comercio minorista,Araucanía,Cautín,Pucón,-39.27627063,-71.97561673,Horno de Panadería,Petróleo N 2 (Diesel),MP10,"0,003080019"
2020.0,AGRICOLA SUPER LIMITADA,GRUPO REPRODUCTOR DE CERDOS GRUPO 9,Producción agropecuaria,Libertador Gral. Bernardo O'Higgins,Cachapoal,Graneros,-34.04675614,-70.76288483,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003065639"
2020.0,SUPERMERCADO ELTIT LIMITADA,SUPERMERCADO ELTIT,Comercio minorista,Araucanía,Cautín,Pucón,-39.27627063,-71.97561673,Horno de Panadería,Petróleo N 2 (Diesel),MP10,"0,003080019"
2020.0,AGRICOLA SUPER LIMITADA,GRUPO REPRODUCTOR DE CERDOS GRUPO 9,Producción agropecuaria,Libertador Gral. Bernardo O'Higgins,Cachapoal,Graneros,-34.04675614,-70.76288483,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003065639"
2020.0,ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA,LIDER BIO BIO,Comercio minorista,Biobío,Concepción,Hualpén,-36.79479924,-73.06867145,Horno de Panadería,Gas Natural,MP10,"0,003067856"
2020.0,AGRICOLA SUPER LIMITADA,GRUPO REPRODUCTOR DE CERDOS GRUPO 9,Producción agropecuaria,Libertador Gral. Bernardo O'Higgins,Cachapoal,Graneros,-34.04675614,-70.76288483,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003065639"
2020.0,ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA,LIDER BIO BIO,Comercio minorista,Biobío,Concepción,Hualpén,-36.79479924,-73.06867145,Horno de Panadería,Gas Natural,MP10,"0,003067856"
2020.0,AGROINDUSTRIAL OVO TRADING LTDA,OVOTRADING,Otras industrias manufactureras,Metropolitana,Melipilla,Melipilla,-33.82768386,-71.34201635,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003063374"
2020.0,VITAPRO CHILE S.A.,CENTRAL SALMOFOOD,Otras industrias manufactureras,Los Lagos,Chiloé,Castro,-42.37290772,-73.76141901,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","0,003062764"
2020.0,SUPERMERCADO SANTA VICTORIA LIMITADA,SUPERMERCADO SEGUNDA FAJA,Comercio minorista,Araucanía,Cautín,Villarrica,-39.30547786,-72.21660607,Horno de Panadería,Petróleo N 2 (Diesel),"MP2,5","0,003062764"
2020.0,SOC PANIFICADORA SAN MIGUEL LTDA,PANADERIA SAN MIGUEL,Otras industrias manufactureras,Metropolitana,Santiago,Macul,-33.47919833,-70.6220856,Horno de Panadería,Petróleo N 2 (Diesel),"MP2,5","0,003062764"
2020.0,AGRICOLA SUPER LIMITADA,GRUPO REPRODUCTOR DE CERDOS GRUPO 9,Producción agropecuaria,Libertador Gral. Bernardo O'Higgins,Cachapoal,Graneros,-34.04675614,-70.76288483,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,003065639"
2020.0,PANIFICADORA LOS DOMINICOS LIMITADA,PANIFICADORA LOS DOMINICOS LTDA,Otras industrias manufactureras,Metropolitana,Santiago,Las Condes,-33.4114047,-70.5456613,Horno de Panadería,Gas Natural,"MP2,5","0,003060349"
2020.0,AGRICOLA SUPER LIMITADA,GRUPO REPRODUCTOR DE CERDOS GRUPO 9,Producción agropecuaria,Libertador Gral. Bernardo O'Higgins,Cachapoal,Graneros,-34.04675614,-70.76288483,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,003065639"
2020.0,I MUNICIPALIDAD VALDIVIA,CENTRO DE SALUD FAMILIAR LAS ANIMAS,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.81958274,-73.24521105,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,00305567"
2020.0,AGRICOLA SUPER LIMITADA,GRUPO REPRODUCTOR DE CERDOS GRUPO 9,Producción agropecuaria,Libertador Gral. Bernardo O'Higgins,Cachapoal,Graneros,-34.04675614,-70.76288483,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,003065639"
2020.0,VIDRIOS LIRQUEN S A,VIDRIOS LIRQUEN,Otras industrias manufactureras,Biobío,Concepción,Penco,-36.71535604,-72.97648639,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,"MP2,5","0,003053734"
2020.0,AGROINDUSTRIAL OVO TRADING LTDA,OVOTRADING,Otras industrias manufactureras,Metropolitana,Melipilla,Melipilla,-33.82768386,-71.34201635,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,003063374"
2020.0,COMUNIDAD CONDOMINIO EL BOSQUE,COMUNIDAD CONDOMINIO EL BOSQUE,Otras actividades,Araucanía,Cautín,Pucón,-39.26890586,-71.97474868,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003053177"
2020.0,TURISMO VILLA DEL RIO S A,TURISMO VILLA DEL RIO S.A,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.81074104,-73.23251573,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","0,003051789"
2020.0,TURISMO VILLA DEL RIO S A,TURISMO VILLA DEL RIO S.A,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.81074104,-73.23251573,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","0,003051789"
2020.0,TURISMO VILLA DEL RIO S A,TURISMO VILLA DEL RIO S.A,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.81074104,-73.23251573,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","0,003051789"
2020.0,TURISMO VILLA DEL RIO S A,TURISMO VILLA DEL RIO S.A,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.81074104,-73.23251573,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","0,003051789"
2020.0,TURISMO VILLA DEL RIO S A,TURISMO VILLA DEL RIO S.A,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.81074104,-73.23251573,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","0,003051789"
2020.0,TURISMO VILLA DEL RIO S A,TURISMO VILLA DEL RIO S.A,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.81074104,-73.23251573,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","0,003051789"
2020.0,PANIFICADORA LOS DOMINICOS LIMITADA,PANIFICADORA LOS DOMINICOS LTDA,Otras industrias manufactureras,Metropolitana,Santiago,Las Condes,-33.4114047,-70.5456613,Horno de Panadería,Gas Natural,MP10,"0,003060349"
2020.0,NESTLE CHILE SA,NESTLE CHILE S.A. FABRICA LLANQUIHUE,Otras industrias manufactureras,Los Lagos,Llanquihue,Llanquihue,-41.26135765,-73.00092362,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,"MP2,5","0,003047769"
2020.0,I MUNICIPALIDAD VALDIVIA,CENTRO DE SALUD FAMILIAR LAS ANIMAS,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.81958274,-73.24521105,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,00305567"
2020.0,AGRICOLA SUPER LIMITADA,GRUPO REPRODUCTOR DE CERDOS GRUPO 24,Producción agropecuaria,Metropolitana,Melipilla,Melipilla,-33.91309525,-71.22782684,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003045247"
2020.0,VIDRIOS LIRQUEN S A,VIDRIOS LIRQUEN,Otras industrias manufactureras,Biobío,Concepción,Penco,-36.71535604,-72.97648639,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,MP10,"0,003053734"
2020.0,GRANJAMAR S A,GRANJAMAR SA,Pesca y acuicultura,Coquimbo,Elqui,Coquimbo,-30.25644821,-71.50629966,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003040262"
2020.0,COMUNIDAD CONDOMINIO EL BOSQUE,COMUNIDAD CONDOMINIO EL BOSQUE,Otras actividades,Araucanía,Cautín,Pucón,-39.26890586,-71.97474868,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,003053177"
2020.0,COMUNIDAD CONDOMINIO EL BOSQUE,COMUNIDAD CONDOMINIO EL BOSQUE,Otras actividades,Araucanía,Cautín,Pucón,-39.26890586,-71.97474868,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003028253"
2020.0,NESTLE CHILE SA,NESTLE CHILE S.A. FABRICA LLANQUIHUE,Otras industrias manufactureras,Los Lagos,Llanquihue,Llanquihue,-41.26135765,-73.00092362,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,MP10,"0,003047769"
2020.0,COMUNIDAD CONDOMINIO EL BOSQUE,COMUNIDAD CONDOMINIO EL BOSQUE,Otras actividades,Araucanía,Cautín,Pucón,-39.26890586,-71.97474868,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003028253"
2020.0,AGRICOLA SUPER LIMITADA,GRUPO REPRODUCTOR DE CERDOS GRUPO 24,Producción agropecuaria,Metropolitana,Melipilla,Melipilla,-33.91309525,-71.22782684,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,003045247"
2020.0,SERVICIO DE SALUD NUBLE HOSPITAL DE EL C,HOSPITAL COMUNITARIO DE SALUD FAMILIAR EL CARMEN,Otras actividades,Ñuble,Diguillín,El Carmen,-36.89804885,-72.03467506,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003027121"
2020.0,GRANJAMAR S A,GRANJAMAR SA,Pesca y acuicultura,Coquimbo,Elqui,Coquimbo,-30.25644821,-71.50629966,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,003040262"
2020.0,SERVICIO DE SALUD NUBLE HOSPITAL DE EL C,HOSPITAL COMUNITARIO DE SALUD FAMILIAR EL CARMEN,Otras actividades,Ñuble,Diguillín,El Carmen,-36.89804885,-72.03467506,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","0,003027121"
2020.0,EMPRESA NACIONAL DEL PETROLEO,EDIFICIO CENTRAL MAGALLANES,Minería,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,-53.16325616,-70.90980325,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"0,003021492"
2020.0,COMUNIDAD CONDOMINIO EL BOSQUE,COMUNIDAD CONDOMINIO EL BOSQUE,Otras actividades,Araucanía,Cautín,Pucón,-39.26890586,-71.97474868,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,003028253"
2020.0,COMUNIDAD CONDOMINIO EL BOSQUE,COMUNIDAD CONDOMINIO EL BOSQUE,Otras actividades,Araucanía,Cautín,Pucón,-39.26890586,-71.97474868,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"0,003028253"
2020.0,EMPRESA NACIONAL DEL PETROLEO,CABO NEGRO,Minería,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,-52.9336907,-70.81137978,Caldera Agua Caliente,Gas Natural,"MP2,5","0,003018186"
2020.0,TINTORERIA INDUSTRIAL PEDRO DE VALDIVIA S A,TINTORERIA INDUSTRIAL PEDRO DE VALDIVIA S.A.,Otras industrias manufactureras,Metropolitana,Santiago,Macul,-33.47756107,-70.60584827,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,Dióxido de azufre (SO2),"0,003017282"
2020.0,CORP NACIONAL DEL COBRE DE CHILE,DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO,Minería,Valparaíso,Los Andes,Los Andes,-32.92610542,-70.28726234,Caldera Agua Caliente,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"0,003016606"
